"金婴","半宿","武侠修真","13770"
"幻灵仙空","上官武臣","武侠修真","17240"
"仙锐","烟羽寒莲","武侠修真","16820"
"天谋","吴龙飞","武侠修真","17034"
"仙路丹生","雅山","武侠修真","13837"
"寒梅剑","天煞孤魂","武侠修真","14210"
"仙铮","绯煌","武侠修真","17064"
"倚梦","风阳","武侠修真","17239"
"鱼游洪荒","backdrop","武侠修真","14533"
"我的卡哇依之旅（一女N童）","忽闪","武侠修真","14076"
"大荒第一修真者","死亡外科医","武侠修真","15151"
"龙纹啸天记","潇潇飘雨","武侠修真","15349"
"灭仙伦","目工","武侠修真","14774"
"无碍金庸","尤为无聊","武侠修真","15447"
"仙道第一快","夜风的梦","武侠修真","14918"
"仙途情","蓝说","武侠修真","15055"
"山上掌教","弘琰","武侠修真","15260"
"神尊弟子逍遥录","幡然醒悟1","武侠修真","15488"
"逍遥神君","星河教主","武侠修真","15633"
"诛神洲","闹龙猫","武侠修真","15808"
"仙论","雾里赏花","武侠修真","15448"
"秘辛","心脏有病","武侠修真","15634"
"天柱传奇","凄月无寒","武侠修真","15823"
"破碎元道","一元复始","武侠修真","15979"
"重生之风流吕洞宾","天风地火","武侠修真","15988"
"轻风剑","帝平","武侠修真","15381"
"三眼鬼尊","假和尚","武侠修真","23043"
"丈二红枪","密探","武侠修真","15382"
"黑蓝蝶梦","黑蓝蝶梦","武侠修真","15419"
"杀手之异世辉煌","剑指八荒","武侠修真","15409"
"风流者得天下","颓废厨师","武侠修真","17501"
"重生之万佛朝宗","佛陀的冷笑","武侠修真","23168"
"擎天纪","狂风02","武侠修真","23375"
"曲径通仙","痕心","武侠修真","50250"
"圣碑","不朽的丰碑","武侠修真","15756"
"好人复仇记","怒焰狂涛","武侠修真","21809"
"简冰如","华晨道人","武侠修真","23275"
"伐生诀","东皇太子","武侠修真","13467"
"天地英雄传","宫时雨","武侠修真","15762"
"破阵记","周衢州","武侠修真","15763"
"阐截","孟雨嫣","武侠修真","16672"
"仙凡游","山村炊烟","武侠修真","16681"
"现代版仙人","残月瓢血","武侠修真","17280"
"仙剑奇侠传之守护着你","月夜的温柔","武侠修真","22879"
"无道传奇","飞翔的浪漫","武侠修真","22904"
"戮神绝天","勿妄言","武侠修真","53834"
"七界塔","一丁三皮","武侠修真","16883"
"鬼魅终极进化","小五打老虎","武侠修真","22841"
"重生之鸿蒙","钢管","武侠修真","17768"
"非天道","烽古","武侠修真","17845"
"九曲邪祖","天乱飘雪","武侠修真","18569"
"神之愤怒衣","孤影黄昏","武侠修真","18768"
"九渊魔罗","长安少年","武侠修真","20750"
"耄耋仙","从善如崩","武侠修真","20757"
"刀","横刀","武侠修真","21216"
"天国记","飞扬岁月","武侠修真","21658"
"燕山月似钩","古今江湖2010","武侠修真","22462"
"侠风传奇","星宇依童心","武侠修真","22632"
"修真界娱乐大亨","正不二","武侠修真","22812"
"弄虚","皇子05","武侠修真","23740"
"君子岳大掌门","何子易","武侠修真","65517"
"仙武风云","欧阳明月","武侠修真","22289"
"铁雁霜翎","萧逸","武侠修真","4544"
"天沉","云在天青","武侠修真","5734"
"洪荒风行者","流风的风","武侠修真","5755"
"妖兽分身","今夜打蚊子","武侠修真","22332"
"大罗神通","午夜纯洁男","武侠修真","6567"
"《侠》","齐天小圣","武侠修真","21871"
"幸福仙道","布丁小妖","武侠修真","4067"
"江湖一担皮","李凉","武侠修真","7184"
"火影之暗战","春天的落叶","武侠修真","7185"
"覆雨翻云","黄易","武侠修真","7450"
"叶梦色","温瑞安","武侠修真","7456"
"神雕侠侣","金庸","武侠修真","7545"
"好色剑修","思佳年","武侠修真","2944"
"异界主神修仙记","永恒守护","武侠修真","18772"
"侠女行大运之江湖行","猪神的黄昏","武侠修真","7596"
"缘仙","夜雨寒灯","武侠修真","6192"
"无上魔仙","酒中仙辰","武侠修真","10454"
"长天无恨","清虚恨水","武侠修真","10725"
"不死仙尊","壶烟乱雨","武侠修真","15360"
"紫陌赋","紫陌过客","武侠修真","23160"
"重生之鸿蒙杀道","易庚","武侠修真","23131"
"争锋","依凌云","武侠修真","15364"
"昆仑续","落日秋水","武侠修真","23161"
"古元仙界","grape69","武侠修真","23187"
"身在江湖","李我","武侠修真","5904"
"极限之武圣归来","雪夏先生","武侠修真","23534"
"天龙凌变","梁氏小生","武侠修真","23210"
"修真之召唤之王","异路风情","武侠修真","23509"
"天亦可灭","我叫子寒","武侠修真","58961"
"逍遥派的大师兄","叶落舞九天","武侠修真","48508"
"穿越之古武修练","天意风","武侠修真","23561"
"地皇霸天","阿率","武侠修真","49247"
"大沙漠","大沙漠","武侠修真","24317"
"修仙哪些事儿","李宏悦","武侠修真","57168"
"仙诗","黄华溢","武侠修真","22116"
"奥特曼修仙传","叱咤萝卜","武侠修真","53910"
"方寸山","清道夫","武侠修真","55651"
"狂刀战神","北狼剑客","武侠修真","22142"
"小贱骨头闯江湖","鹤归","武侠修真","22223"
"史上第一龙王","随风的小幺","武侠修真","22258"
"洪荒之血皇","傻瓜陈浩","武侠修真","22260"
"重生洪荒之我是佛祖","抢公主的魔王","武侠修真","22262"
"冰帝纵横","红尘大师","武侠修真","22200"
"谪仙本纪","柒年未潇","武侠修真","22264"
"龙鳯决","雪奎","武侠修真","22312"
"金庸魔兽红警大乱世","铁血历史","武侠修真","22314"
"金庸幻游記","真髓","武侠修真","22315"
"武林外传之白玉麒麟","浪荡蝴蝶","武侠修真","22316"
"剑圣之道路","文大俠","武侠修真","22317"
"降魔独孤求败","O六藏O","武侠修真","22380"
"七界传说之葬兵界","落白的青蛙","武侠修真","22573"
"凌仙之上","翁清宇","武侠修真","22526"
"火焚六道","唯一的过客","武侠修真","50456"
"吴敌穿越倚天爱情记","马珍杰","武侠修真","22537"
"武修在横行","荒丘寒树","武侠修真","22552"
"洪荒之幽冥王座","叶爔","武侠修真","22553"
"洪荒之通天教主","李圣人","武侠修真","52244"
"鹿鼎后记","西村雨","武侠修真","22651"
"大唐春梦","潜龙2004","武侠修真","19246"
"无双神棍","伪熊猫","武侠修真","19867"
"天龙缘梦","一岁时特乖","武侠修真","20029"
"重生混元诀","晨初","武侠修真","20032"
"求灭","过江鸟","武侠修真","20346"
"仙天帝途","被拒写手","武侠修真","20416"
"洪荒之万蛮道祖","古炉","武侠修真","20770"
"剑侠情缘之大唐江湖","落风逐尘","武侠修真","21055"
"定诸侯","闫灵","武侠修真","21149"
"如果明天来临","香砂","武侠修真","21152"
"有宝来仪","醉琉璃","武侠修真","21169"
"天下么第一","手机是三鸡","武侠修真","21597"
"大唐御风传","曹操粉丝","武侠修真","21608"
"霸皇极道","又见霉运草","武侠修真","21620"
"冰狱风挽剑","影月逆流","武侠修真","21624"
"地之主","袖子粘了墨","武侠修真","21647"
"击铗九问","写武侠小说的展飞","武侠修真","21984"
"蹄踏红缨","爱武小兵","武侠修真","21986"
"修仙任务","伴星倚月","武侠修真","22106"
"鬼睨","林潇歌","武侠修真","22108"
"凡人修真之霸气天下","笨名年","武侠修真","16204"
"地府雇佣兵","白衣相卿","武侠修真","16270"
"紫枫仙缘","左岸凋零","武侠修真","16532"
"巫夜宫","左明予","武侠修真","16577"
"仙石记","方才","武侠修真","16896"
"浮云翩跹","心神在在","武侠修真","17309"
"啸傲洪荒之祖龙","梦璃辰","武侠修真","17954"
"天地根","盛世红莲","武侠修真","17929"
"火虫","修一缕缘","武侠修真","18255"
"龙绝大陆","倾城飞雪","武侠修真","17684"
"剑鸣录","红胜火","武侠修真","17928"
"霸绝乾坤","紫怡轩晨","武侠修真","19215"
"魔猴记","撞破南墙不回头0","武侠修真","58281"
"剑殇情伤","情剑柔","武侠修真","17681"
"悟仙道","慕残雪","武侠修真","13753"
"寒韵","迷茫的小孩","武侠修真","19062"
"道友请留步之鸿蒙紫府","吾为清风","武侠修真","18747"
"绝品仙尊","池边人","武侠修真","14185"
"东禹修仙记","孟雨嫣","武侠修真","17824"
"神途仙道","龙隐凤鸣","武侠修真","13873"
"银狐之恋","爱情的滋味","武侠修真","13561"
"混沌种青莲","丹书汗青","武侠修真","14527"
"武当","李法外","武侠修真","13815"
"九霄麟吟","惜墨源","武侠修真","14506"
"血斩寒刀","张穆之","武侠修真","15098"
"玉龙侠传奇","仔伟","武侠修真","14524"
"旁门散仙","十三滴水","武侠修真","13707"
"混沌道珠","吃饱了睡","武侠修真","15247"
"封神拜将台2","fengxue","武侠修真","15246"
"钧天","月下太白","武侠修真","15326"
"寰古问仙路","墙上能种粮","武侠修真","14814"
"侠客列传","南宫吟雪","武侠修真","15306"
"盗梦仙途","老独狼","武侠修真","15307"
"灵兮","荆木秦","武侠修真","15644"
"都市之全能召唤师","杨羽临天","武侠修真","15339"
"修玄记","伊小凡","武侠修真","16232"
"天界末日","野猪圣骑士","武侠修真","15565"
"避月羞花","统一方便玩","武侠修真","16439"
"玄黄风云","MG土匪","武侠修真","16119"
"剑谕","道隐居士","武侠修真","16594"
"人道龙途","紫泉灵液","武侠修真","16735"
"飞升军团","野许","武侠修真","16338"
"长生求索","圆壶","武侠修真","16803"
"一转逆天二转灭神","神叁","武侠修真","16846"
"修仙封神","生灵意志集合体","武侠修真","16881"
"异界神控","胡灿阳","武侠修真","16781"
"荡魔经","妖亦非","武侠修真","16807"
"葫芦仙","正月十八","武侠修真","16233"
"天极逆乾坤","昭耳","武侠修真","17337"
"射日之传奇开始","寂寞吾心","武侠修真","17230"
"飘香剑雨","古龙","武侠修真","5130"
"混沌之中有纪元","迈向神座","武侠修真","17338"
"雁飞残月天","王晴川","武侠修真","5969"
"奴军","青木泽元","武侠修真","17376"
"随时飞升","焓熵","武侠修真","17339"
"刀巫","谢白衣","武侠修真","16312"
"梦入西游","大江@东去","武侠修真","6409"
"全真门徒","黄世仁","武侠修真","6422"
"我佛慈悲之万丈红尘","说书者","武侠修真","17316"
"神仙面首","大秦骑兵","武侠修真","7206"
"灵珠转","卑微的尘","武侠修真","17231"
"冰魄寒光剑","梁羽生","武侠修真","7402"
"丹药大亨","飘荡的云","武侠修真","7786"
"全能修真者","碧心轩客","武侠修真","7938"
"赤影绝仙","吴壹壹","武侠修真","8025"
"完美神雕","吴小柯","武侠修真","7224"
"烟云仙侣","扶稣公子","武侠修真","9956"
"虎魔问道","而消","武侠修真","10412"
"天才","猛兽","武侠修真","8502"
"蜀山情殇","墨颜","武侠修真","10800"
"星辰变后传（起点）","不吃西红柿","武侠修真","9955"
"上古圣主","风圣大鹏","武侠修真","11109"
"拳剑","2980298","武侠修真","12594"
"大西游","荒草满径","武侠修真","11189"
"树皇","一里不留行","武侠修真","50559"
"环宇修真录","环宇微尘","武侠修真","9705"
"儒圣","信陵","武侠修真","50695"
"我叫丁春秋","巨龙的时空","武侠修真","51222"
"王境之巅","路岩","武侠修真","50514"
"宇宙罗盘","风吹行舟","武侠修真","51124"
"穿越张翠山","书海茫茫","武侠修真","50709"
"通吃大仙","天王老六","武侠修真","50637"
"赤虬游","江小猎","武侠修真","51631"
"元素变","紫气赐福","武侠修真","51123"
"神湮","小丸纸","武侠修真","51920"
"问情录之尘缘","子驮","武侠修真","51978"
"傲天狂仙","第九帝天使","武侠修真","52206"
"飘邈之旅","萧潜","武侠修真","2970"
"神仙也有江湖","柳暗花溟","武侠修真","3541"
"杀道修真","咖啡杯子","武侠修真","3598"
"青莲剑仙","乡村少年","武侠修真","3412"
"怒剑狂花","古龙","武侠修真","5116"
"骷髅画","温瑞安","武侠修真","4915"
"笑傲江湖曲","盗梦MJ","武侠修真","23386"
"雷霆江湖","公孙千羽","武侠修真","4781"
"洪荒之混元天刀","混元意","武侠修真","23452"
"仙鼎记","会跳舞的土豆","武侠修真","13258"
"剑君录","夜狐独舞","武侠修真","23468"
"袭明诀","穆袭明","武侠修真","23915"
"仙家第一祸害","楚天飞狐","武侠修真","23860"
"剑灭苍天","神游故国","武侠修真","49020"
"凡魔","五毒公子","武侠修真","49275"
"我欲踏天","牧雪红唇","武侠修真","49868"
"隐仙门徒","火山輝","武侠修真","49890"
"永魔令","魔霁天下","武侠修真","49934"
"逍遥白帝","雷凌轻音","武侠修真","50128"
"凡念仙","流星永恒","武侠修真","49402"
"独掌九天","问道天涯路","武侠修真","50161"
"弑天道徒","子夫","武侠修真","50173"
"雷霆之君","柒号小刀","武侠修真","21970"
"修真帝","二蛇","武侠修真","21916"
"刀转无限","为刀痴狂","武侠修真","23486"
"天魔神话","叶留青","武侠修真","23530"
"斩孽","王侯酱缸","武侠修真","22055"
"修真当铺","官笙","武侠修真","22065"
"异肤三兄","邓源台","武侠修真","22062"
"翁美玲之新射雕","翁美玲黄蓉","武侠修真","22111"
"风云之血雨江湖","蓝炎草","武侠修真","22025"
"鬼道枭雄","华严圣人","武侠修真","23826"
"血途江湖","言语道断","武侠修真","22596"
"仙氓","徐天哥","武侠修真","22656"
"轻功奔月","希发长","武侠修真","22847"
"狂剑修罗","萧紫灵","武侠修真","22877"
"道非仙","Moon夜","武侠修真","22881"
"当年春秋","任飘遥","武侠修真","22455"
"新武林歪传","森果","武侠修真","22541"
"掌门天下","石米铺","武侠修真","22895"
"大唐侠骨香之雪花芙蓉剑","兀者","武侠修真","22883"
"混沌洪荒游记","影玄","武侠修真","23069"
"惜花慕容","犹笑东风","武侠修真","23151"
"江湖剑雨琴","沧栖","武侠修真","20790"
"江湖惊变","小熊打跟斗","武侠修真","23162"
"社神","大盗三木","武侠修真","20815"
"仙跋","Semven","武侠修真","20834"
"江湖飘零客","飘零客","武侠修真","20878"
"左手刀客","击筑","武侠修真","20811"
"流氓修仙之御女手记","七来","武侠修真","20812"
"大秦刺客","张致远","武侠修真","20863"
"劲芒","显形的真相","武侠修真","20935"
"天极轮回","无为秀才","武侠修真","20817"
"猎仙者","吹神他姥姥","武侠修真","20992"
"重生异世成灵柩","爱情拾荒者","武侠修真","21042"
"倚天屠龙记","金庸","武侠修真","21362"
"欲决天下","四海メ欣","武侠修真","20936"
"蓉沉","若景","武侠修真","21150"
"剑梦长空","月满乡怀","武侠修真","21631"
"年少天纵1931","红尘紫陌","武侠修真","21151"
"仙宝之王","小飞天","武侠修真","21687"
"小仙有礼了","水空流","武侠修真","21713"
"噬灵邪魔","醉海角","武侠修真","17504"
"无限之武侠界","燕轩羽","武侠修真","21594"
"沧海英雄色","方岳桦","武侠修真","17505"
"一刀倾城","小李飞铲","武侠修真","17506"
"孽龙传说","烦得要死","武侠修真","17511"
"葵花奇侠传","奇灵魄","武侠修真","17516"
"铁血无赖","情人的苹果","武侠修真","21215"
"证极道","枫舞小来","武侠修真","17802"
"磐桓侠影","谷子天下","武侠修真","17507"
"亟道录","shining","武侠修真","17582"
"洪荒之灭道","云来闲","武侠修真","17806"
"掘往峥嵘","痴梦悲处","武侠修真","17959"
"长安风云录","黯然一刀","武侠修真","17568"
"混沌星途","竞毛虫","武侠修真","18023"
"侠骨清风路","于木牙","武侠修真","17517"
"混乱武林大事记","风水轮流转","武侠修真","18390"
"溯念追忆录","花映塚","武侠修真","18562"
"穿越仙侠","编外书生","武侠修真","18441"
"随身带着炼丹炉","拜凡杀仙","武侠修真","18560"
"乱世紫荆","千心千意","武侠修真","18644"
"长生纪","花月楼","武侠修真","18976"
"鬼狐狂想曲","爱茗一世","武侠修真","18698"
"逆天仙瞳","神奇小猪","武侠修真","19005"
"西玄","狐言鸾语","武侠修真","19093"
"独仙传","小涛叛逆","武侠修真","19905"
"通天魔修","明歌01","武侠修真","18770"
"修神时代","神界老鬼","武侠修真","19057"
"异界之武林传奇","del皮皮","武侠修真","19580"
"罗宣","燃尽的寂寞","武侠修真","19875"
"罗喉传说","李北羽","武侠修真","20466"
"洪荒大蛮王","古炉","武侠修真","20479"
"剑侠铁卷","折客之星","武侠修真","20598"
"洪荒之魔族争霸","假居正","武侠修真","20589"
"洪荒之功德系统","点修成道","武侠修真","20653"
"混元天道","风一直吹","武侠修真","20588"
"牧手空空","北然卜","武侠修真","20677"
"笛剑传奇","明世居主人","武侠修真","20789"
"天外书仙","原荒古叶","武侠修真","20513"
"古棺","三文钱","武侠修真","15420"
"飞虹","晓岸","武侠修真","19148"
"修真之我是神偷","八条","武侠修真","19239"
"缥静天刃","一醒来","武侠修真","20788"
"天下第一侠士","周隹","武侠修真","15422"
"逆天谱之洪荒封神","战神觉醒后891718","武侠修真","15506"
"逍遥大唐游记","高亚舟","武侠修真","15537"
"无上妖皇","帅气胖子","武侠修真","15421"
"倾天引","红世01","武侠修真","15666"
"仙界商业大亨","孤独的大猪","武侠修真","15513"
"天国","鸵鸟丸","武侠修真","15771"
"梵途","暗寞稻草","武侠修真","15873"
"武侠派","青禅","武侠修真","15573"
"帝释天经","公孙玄","武侠修真","16037"
"剑道弑天","沁云","武侠修真","15621"
"自在修仙录","守着瞌睡","武侠修真","16107"
"麒麟神剑","东方鹿","武侠修真","16105"
"三间界","田野上的牛哥","武侠修真","15970"
"我去修仙那些年","阿克塞","武侠修真","23466"
"洪荒之九阳","真诚04","武侠修真","23308"
"沧海江湖梦","龙风灵","武侠修真","23064"
"秦时明月之阴阳劫","非风飞雪","武侠修真","23353"
"妖墨","今华","武侠修真","23572"
"强者纵横录","天愚","武侠修真","23587"
"寻常江湖非常客","染尽六尘","武侠修真","23102"
"人鹏变","嚣张农民","武侠修真","23640"
"俗世炼丹录","拜凡杀仙","武侠修真","23545"
"仙道情缘记","未明活水","武侠修真","23778"
"帕西本纪","天狼星造酒","武侠修真","15628"
"魔发飞扬","天愚","武侠修真","23837"
"超级改命","芝人芝马","武侠修真","66069"
"天逆谱","五尘","武侠修真","58425"
"狂兽真仙","海陈","武侠修真","2350"
"大道小仙","水山明月","武侠修真","70368"
"最终武道","武不凡","武侠修真","58202"
"万年古尸","阚智","武侠修真","2347"
"我的妃子是唐朝女妖","乱舞三国","武侠修真","58310"
"恶神天下","东风恶","武侠修真","8356"
"风之仙旅(起点)","海风儿","武侠修真","10002"
"龙飞异界","救世魔王","武侠修真","7370"
"破日之心","余云飞","武侠修真","9686"
"七种武器","慕山河","武侠修真","13844"
"大和","文史","武侠修真","12572"
"大清英豪","Longtime","武侠修真","14129"
"神子成仙记","润攀","武侠修真","13731"
"炼仙壶","拖尾巴的星","武侠修真","10866"
"洪荒迷离经","青衣小厮","武侠修真","14662"
"阴阳志","青年路七号","武侠修真","14131"
"武林艳史","黄粱余梦","武侠修真","15036"
"厉天传说","波语","武侠修真","14789"
"重生之法宝小偷","柳树下的小七","武侠修真","2999"
"定天","洛川","武侠修真","10752"
"重生之穿越成卫璧","发飙的薯片","武侠修真","15106"
"末法时代的修道者","执戟郎中","武侠修真","15179"
"天下第一奇功","烟雨何时退","武侠修真","15177"
"神剑","风吹裤裆毛飞扬","武侠修真","15255"
"盛京志","金灰","武侠修真","15380"
"扫雪寻冰","张廉","武侠修真","3170"
"祈云","坚强的岩石","武侠修真","11057"
"洪荒之太昊登天录","东边一只猪","武侠修真","4343"
"封神演义","陈仲琳","武侠修真","4690"
"穿越天龙八部之风流虚雨","天柱墨客","武侠修真","3605"
"召唤大魔头","沙蝎","武侠修真","4539"
"修真霸主在校园","鱼籽著","武侠修真","3157"
"武林高手现代横行","晓风残月","武侠修真","5328"
"超级收音机","绝情小和尚","武侠修真","5684"
"杯雪","小椴","武侠修真","6022"
"再创大汉","camperstar","武侠修真","4181"
"大唐行镖","金寻者","武侠修真","5015"
"都市武修","潇湘水月","武侠修真","6274"
"尘缘仙踪","朗镜悬空","武侠修真","6682"
"仙","步圣寒","武侠修真","6525"
"易人行","雨铃","武侠修真","6946"
"逆者无双","金色幻想1984","武侠修真","7019"
"七杀手","古龙","武侠修真","5140"
"赌局系列·猎鹰","古龙","武侠修真","5122"
"残剑诀","夜梦寒","武侠修真","7084"
"证魂道","三月梦溪","武侠修真","6683"
"凤还巢，嫡女上位记","云生月起","武侠修真","71492"
"调香大帝","南宫公子","武侠修真","48293"
"战王霸宠娇妻：浴火弃妃","木丁西","武侠修真","71640"
"妖魔老公排排站","风起上邪","武侠修真","71752"
"冰源之翼","薄荷晓晓","武侠修真","74913"
"仙鸿阶","萧动","武侠修真","50622"
"西风瘦马","旧人陈村","武侠修真","74776"
"仙剑奇缘之天剑如虹","丶谁在孤独看风景","武侠修真","71695"
"末法第一仙","追梦的17岁","武侠修真","77857"
"望天阙","人间四月天.CS","武侠修真","77868"
"穿越之绝世轻狂六小姐","荧之月光","武侠修真","77962"
"徒儿，求你放过为师吧！","黑柒","武侠修真","75503"
"岳阳楼下","不言先生","武侠修真","75487"
"万古仙决","天生乔","武侠修真","75485"
"北辰小窃","球十三叔","武侠修真","75578"
"隐王令","番豆茄","武侠修真","75772"
"拐卖童徒：师父你咋又忘了","浅心无痕","武侠修真","75581"
"无上巫仙","叫我条子","武侠修真","75650"
"仙河巨妖","莫不着北","武侠修真","75579"
"小桃无主，汝娶不娶","一枚油菜花","武侠修真","75791"
"修仙女配路遥遥","君萧邪","武侠修真","75809"
"盗仙纪","一曲清歌","武侠修真","75786"
"冷羽陌","墨系流年","武侠修真","72129"
"总裁发飙：下堂前妻很抢手","静默","武侠修真","72177"
"狂傲少爷","飘渺尕仙","武侠修真","72188"
"田伯光现代追美记","搞麦个灾","武侠修真","72180"
"至尊狂龙","周大少","武侠修真","72175"
"我在天庭当管理","夏蝉知秋","武侠修真","72248"
"最强魔牌系统","墨海菲鱼","武侠修真","72307"
"杀生物语","长天飘雪","武侠修真","72280"
"懒仙下凡：一赌定三生","劫墨成灰","武侠修真","72251"
"御赐痞妃：邪魅王爷太勾人","悠然笑淑女","武侠修真","72246"
"九世惊宠：妖妻惊天下","芳华若梦","武侠修真","72250"
"昆仑魔剑录","帝易皇","武侠修真","72345"
"丈剑走江湖","阿斯蒂芬分","武侠修真","72340"
"踏灭仙穹","崔小龙","武侠修真","72384"
"星尘道","禁空","武侠修真","72425"
"重生录之异世奇缘","夔莫","武侠修真","78359"
"大青侠","大青侠","武侠修真","78497"
"三界之明月","林门三少","武侠修真","78535"
"逝炎仙魔录","颜寻诺","武侠修真","78188"
"大名巫","天都蝼蚁","武侠修真","77334"
"七界符尊","广陵不肖生","武侠修真","78037"
"至尊妖颜：红娘子","妖姬魅舞","武侠修真","77457"
"仙小无猜","米想饭","武侠修真","78210"
"无限道途","了吧台","武侠修真","78407"
"浮光掠影满天星","智舟","武侠修真","77478"
"菩提七彩琴","小明二","武侠修真","77322"
"末世哀音","沧之然","武侠修真","77573"
"谪仙之无双令","安酒清","武侠修真","77631"
"凤吟雪","轻枝","武侠修真","77734"
"江山才子","红袍郎君","武侠修真","77703"
"信仰成道","日更破万","武侠修真","77497"
"潇笛","黑乎乎的人","武侠修真","77751"
"御剑阁之灼月","无小西","武侠修真","77606"
"小猫妖仙","1591071815","武侠修真","77791"
"狂霸修仙路","我要认真了","武侠修真","77833"
"浩行记","离人殇","武侠修真","76913"
"洪荒仙逆","风陌尘","武侠修真","76991"
"生死逐","琉光闪烁","武侠修真","76955"
"那年花开早","金美桥","武侠修真","77008"
"傲娇萌仙：师父给糖吃","苏艺若","武侠修真","77044"
"永绝","亭兰别花","武侠修真","77086"
"至尊妖帝","剑逆天","武侠修真","77116"
"痞子神捕","橘籽","武侠修真","77157"
"千魔传","酒问花","武侠修真","77197"
"持剑走偏锋","书生紫狂","武侠修真","77815"
"若如秋风终不悔","希米诺","武侠修真","77139"
"为我封天","绝世峰哥","武侠修真","76054"
"灵宿客栈","漠寒qian","武侠修真","76193"
"末世入仙","与同","武侠修真","76218"
"剑圣叶白","叶白楼","武侠修真","76292"
"西游杂谈","留吻","武侠修真","76328"
"乱世之魔剑九幽","林心源","武侠修真","76400"
"仙灵落","珠忆","武侠修真","76643"
"佛魔仙记","朦少","武侠修真","76349"
"九世神功","飞熊洞天","武侠修真","76601"
"银蝶","艾月娇","武侠修真","76877"
"重生一世：不再为仙","南城颜","武侠修真","76688"
"灵界风云之鼎立苍天","默隐","武侠修真","76599"
"墨初倾城旧梦","拽小疯","武侠修真","76764"
"噬仙求魔","我是男鬼","武侠修真","76841"
"花千骨之一生厮守","悦然昕动","武侠修真","74914"
"EXO之十二天子","若之情殇","武侠修真","74923"
"公爵大人的降魔妻","龍無殇","武侠修真","75013"
"正邪恋","才力","武侠修真","75036"
"笑傲江湖之隐形皇帝","徐子雄","武侠修真","58469"
"千曲千剑录","死时谁哭泣","武侠修真","75150"
"花千骨之玫瑰盛放","瑶花雪","武侠修真","75311"
"雪逆苍生","暴雪蓝图","武侠修真","75320"
"杀猪刀神","小猪神灯","武侠修真","74173"
"剑魔一之独孤求败","天问若缺","武侠修真","74198"
"逆尘仙宗","湘南烟尘","武侠修真","74223"
"星域轮回","青楼与酒","武侠修真","74347"
"听剑江湖","造化梦轮回","武侠修真","74229"
"倾城花妖","浅筏","武侠修真","74540"
"剑魔傲世录","绑起耳的兔子","武侠修真","74402"
"剑桥雪","灵寻亦殇","武侠修真","74511"
"师门有毒","夏夜鬼话","武侠修真","74698"
"止戈录剑啸瀚海","珑秋","武侠修真","74715"
"花千骨之情若千古","流云仟影","武侠修真","74734"
"武侠之王","语小画","武侠修真","73674"
"心成魔","受伤的麻雀","武侠修真","73703"
"白鼠与公主的奇幻之旅","爱喝果汁","武侠修真","73706"
"覆魔记","马化腾云","武侠修真","73791"
"盛世婚宠之天价萌妻","扶离","武侠修真","73817"
"千机录","兵站","武侠修真","73822"
"魔君霸宠：定下小仙妻","阮紫灵(书坊)","武侠修真","73867"
"斗战宗师","沈星川","武侠修真","74019"
"花千骨之重生后恋","鱼香茄Q子Z","武侠修真","74039"
"岁月情殇","徐文初","武侠修真","74061"
"我的美女俏房东","非凡使命","武侠修真","74127"
"荣登宝座","纞殇残雪","武侠修真","73944"
"看谁都像我道侣","竹亦心","武侠修真","74147"
"玫瑰花王子","月天迟","武侠修真","73331"
"都市拳皇","虚门庆","武侠修真","73337"
"仙路漫漫浪漫","倾城绝宠","武侠修真","73435"
"女配逆袭：妖孽别逃","蒾洛","武侠修真","73468"
"真剑情天","一樽还酹月","武侠修真","73504"
"论仙二代的自我修养","谈若","武侠修真","73498"
"鬼孟","凌天下","武侠修真","73549"
"断剑魔刀","明月珠有泪","武侠修真","73479"
"玄荒书","不吃苹果皮","武侠修真","73552"
"无上兵锋","欧阳逍遥","武侠修真","73610"
"九篱","若为不为","武侠修真","73560"
"修山者厉行记","人相食","武侠修真","72764"
"洪荒邪修","寒江过客.CS","武侠修真","73577"
"三世轮回修仙路","北国汉子","武侠修真","72744"
"末世药仙","柠檬口味","武侠修真","72834"
"雪龙域","云青途","武侠修真","72837"
"血魔咒，银杏那片蓝狐前","如琢","武侠修真","72864"
"花千骨之爱恋三生","墨言幽静","武侠修真","72868"
"大圣弟子","水中山","武侠修真","72891"
"新时代修仙","诸葛武翔","武侠修真","73147"
"异世铸造师","流碧","武侠修真","73604"
"天途逆境","名寺阁","武侠修真","73161"
"异世之炉鼎：水族巫女倾天下","晶怡金金","武侠修真","72441"
"虎女有毒","握瑜","武侠修真","73251"
"总裁强宠，缠绵不休","海棠依旧","武侠修真","73246"
"炼丹师的世界","如月公子","武侠修真","72445"
"独霸天域","飞天菠萝","武侠修真","72430"
"夕路仙缘","涯歌","武侠修真","72457"
"祸起唐三藏","秀容书生8","武侠修真","72477"
"西游妖神记","我怕呀","武侠修真","72479"
"青刀白剑录","梅小槑","武侠修真","72606"
"御琴入仙穹","无忘话","武侠修真","72628"
"蛇君知妾心","羽蝶儿","武侠修真","72651"
"巫神兮","蓝光沙滩","武侠修真","72649"
"太古仙朝","寒哥","武侠修真","72691"
"第一灵师","给我来十卦","武侠修真","72664"
"萌萌小魔仙：神君，我来了","小洛云","武侠修真","72702"
"傲倾天下，全能召唤师","清熏","武侠修真","71792"
"罪年华","木小可","武侠修真","71872"
